Time, TOTAL R : R : State0,FREE R : R : State0,BOUND R : R : State0,TOTAL R : R : State1,FREE R : R : State1,BOUND R : R : State1,TOTAL R : L : State0,FREE R : L : State0,BOUND R : L : State0,TOTAL R : Anchor : Anchor,FREE R : Anchor : Anchor,BOUND R : Anchor : Anchor,TOTAL Adapter : A : State0,FREE Adapter : A : State0,BOUND Adapter : A : State0,TOTAL Adapter : L : State0,FREE Adapter : L : State0,BOUND Adapter : L : State0,
0.004200009999983037,30,13,17,0,0,0,15,15,0,15,15,0,40,23,17,20,20,0,
0.004300009999982443,30,13,17,0,0,0,15,15,0,15,15,0,40,23,17,20,20,0,
0.004400009999981849,30,12,18,0,0,0,15,15,0,15,15,0,40,22,18,20,20,0,
0.004500009999981255,30,12,18,0,0,0,15,15,0,15,15,0,40,22,18,20,20,0,
0.004600009999980661,30,12,18,0,0,0,15,15,0,15,15,0,40,22,18,20,20,0,
0.004700009999980067,30,12,18,0,0,0,15,15,0,15,15,0,40,22,18,20,20,0,
0.004800009999979473,30,12,18,0,0,0,15,15,0,15,15,0,40,22,18,20,20,0,
0.0049000099999788795,30,12,18,0,0,0,15,15,0,15,15,0,40,22,18,20,20,0,
0.005000009999978286,30,10,20,0,0,0,15,15,0,15,15,0,40,20,20,20,20,0,
0.005100009999977692,30,10,20,0,0,0,15,15,0,15,15,0,40,20,20,20,20,0,
0.005200009999977098,30,10,20,0,0,0,15,15,0,15,15,0,40,20,20,20,20,0,
0.005300009999976504,30,10,20,0,0,0,15,15,0,15,15,0,40,20,20,20,20,0,
0.00540000999997591,30,10,20,0,0,0,15,15,0,15,15,0,40,20,20,20,20,0,
0.005500009999975316,30,10,20,0,0,0,15,15,0,15,15,0,40,20,20,20,20,0,
0.005600009999974722,30,10,20,0,0,0,15,15,0,15,15,0,40,20,20,20,20,0,
0.0057000099999741285,30,10,20,0,0,0,15,15,0,15,15,0,40,20,20,20,20,0,
0.005800009999973535,30,10,20,0,0,0,15,15,0,15,15,0,40,20,20,20,20,0,
0.005900009999972941,30,10,20,0,0,0,15,15,0,15,15,0,40,20,20,20,20,0,
0.006000009999972347,30,10,20,0,0,0,15,15,0,15,15,0,40,20,20,20,20,0,
0.006100009999971753,30,10,20,0,0,0,15,15,0,15,15,0,40,20,20,20,20,0,
0.006200009999971159,30,10,20,0,0,0,15,15,0,15,15,0,40,20,20,20,20,0,
0.006300009999970565,30,10,20,0,0,0,15,15,0,15,15,0,40,20,20,20,20,0,
0.006400009999969971,30,10,20,0,0,0,15,15,0,15,15,0,40,20,20,20,20,0,
0.0065000099999693774,30,10,20,0,0,0,15,15,0,15,15,0,40,20,20,20,20,0,
0.0066000099999687836,30,10,20,0,0,0,15,15,0,15,15,0,40,20,20,20,20,0,
0.00670000999996819,30,10,20,0,0,0,15,15,0,15,15,0,40,20,20,20,20,0,
0.006800009999967596,30,9,21,0,0,0,15,15,0,15,15,0,40,19,21,20,20,0,
0.006900009999967002,30,9,21,0,0,0,15,15,0,15,15,0,40,19,21,20,20,0,
0.007000009999966408,30,8,22,0,0,0,15,15,0,15,15,0,40,18,22,20,20,0,
0.007100009999965814,30,8,22,0,0,0,15,15,0,15,15,0,40,18,22,20,20,0,
0.00720000999996522,30,6,24,0,0,0,15,15,0,15,15,0,40,16,24,20,20,0,
0.007300009999964626,30,6,24,0,0,0,15,15,0,15,15,0,40,16,24,20,20,0,
0.0074000099999640325,30,6,24,0,0,0,15,15,0,15,15,0,40,16,24,20,20,0,
0.007500009999963439,30,6,24,0,0,0,15,15,0,15,15,0,40,16,24,20,20,0,
0.007600009999962845,30,6,24,0,0,0,15,15,0,15,15,0,40,16,24,20,20,0,
0.007700009999962251,30,6,24,0,0,0,15,15,0,15,15,0,40,16,24,20,20,0,
0.007800009999961657,30,6,24,0,0,0,15,15,0,15,15,0,40,16,24,20,20,0,
0.007900009999961063,30,6,24,0,0,0,15,15,0,15,15,0,40,16,24,20,20,0,
0.00800000999996047,30,5,25,0,0,0,15,15,0,15,15,0,40,15,25,20,20,0,
0.008100009999959875,30,5,25,0,0,0,15,15,0,15,15,0,40,15,25,20,20,0,
0.008200009999959281,30,5,25,0,0,0,15,15,0,15,15,0,40,15,25,20,20,0,
0.008300009999958688,30,5,25,0,0,0,15,15,0,15,15,0,40,15,25,20,20,0,
0.008400009999958094,30,5,25,0,0,0,15,15,0,15,15,0,40,15,25,20,20,0,
0.0085000099999575,30,5,25,0,0,0,15,15,0,15,15,0,40,15,25,20,20,0,
0.008600009999956906,30,5,25,0,0,0,15,15,0,15,15,0,40,15,25,20,20,0,
0.008700009999956312,30,5,25,0,0,0,15,15,0,15,15,0,40,15,25,20,20,0,
0.008800009999955718,30,5,25,0,0,0,15,15,0,15,15,0,40,15,25,20,20,0,
0.008900009999955124,30,5,25,0,0,0,15,15,0,15,15,0,40,15,25,20,20,0,
0.00900000999995453,30,5,25,0,0,0,15,15,0,15,15,0,40,15,25,20,20,0,
0.009100009999953937,30,5,25,0,0,0,15,15,0,15,15,0,40,15,25,20,20,0,
0.009200009999953343,30,5,25,0,0,0,15,15,0,15,15,0,40,15,25,20,20,0,
0.009300009999952749,30,5,25,0,0,0,15,15,0,15,15,0,40,15,25,20,20,0,
0.009400009999952155,30,5,25,0,0,0,15,15,0,15,15,0,40,15,25,20,20,0,
0.009500009999951561,30,5,25,0,0,0,15,15,0,15,15,0,40,15,25,20,20,0,
0.009600009999950967,30,5,25,0,0,0,15,15,0,15,15,0,40,15,25,20,20,0,
0.009700009999950373,30,5,25,0,0,0,15,15,0,15,15,0,40,15,25,20,20,0,
0.00980000999994978,30,5,25,0,0,0,15,15,0,15,15,0,40,15,25,20,20,0,
0.009900009999949185,30,5,25,0,0,0,15,15,0,15,15,0,40,15,25,20,20,0,
0.010000009999948592,30,5,25,0,0,0,15,15,0,15,15,0,40,15,25,20,20,0,
